STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,month,day,hour,HLY-TEMP-NORMAL,meas_flag_HLY-TEMP-NORMAL,comp_flag_HLY-TEMP-NORMAL,years_HLY-TEMP-NORMAL,HLY-TEMP-10PCTL,meas_flag_HLY-TEMP-10PCTL,comp_flag_HLY-TEMP-10PCTL,years_HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,meas_flag_HLY-TEMP-90PCTL,comp_flag_HLY-TEMP-90PCTL,years_HLY-TEMP-90PCTL,HLY-DEWP-NORMAL,meas_flag_HLY-DEWP-NORMAL,comp_flag_HLY-DEWP-NORMAL,years_HLY-DEWP-NORMAL,HLY-DEWP-10PCTL,meas_flag_HLY-DEWP-10PCTL,comp_flag_HLY-DEWP-10PCTL,years_HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,meas_flag_HLY-DEWP-90PCTL,comp_flag_HLY-DEWP-90PCTL,years_HLY-DEWP-90PCTL,HLY-PRES-NORMAL,meas_flag_HLY-PRES-NORMAL,comp_flag_HLY-PRES-NORMAL,years_HLY-PRES-NORMAL,HLY-PRES-10PCTL,meas_flag_HLY-PRES-10PCTL,comp_flag_HLY-PRES-10PCTL,years_HLY-PRES-10PCTL,HLY-PRES-90PCTL,meas_flag_HLY-PRES-90PCTL,comp_flag_HLY-PRES-90PCTL,years_HLY-PRES-90PCTL,HLY-CLDH-NORMAL,meas_flag_HLY-CLDH-NORMAL,comp_flag_HLY-CLDH-NORMAL,years_HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,meas_flag_HLY-HTDH-NORMAL,comp_flag_HLY-HTDH-NORMAL,years_HLY-HTDH-NORMAL,HLY-CLOD-PCTCLR,meas_flag_HLY-CLOD-PCTCLR,comp_flag_HLY-CLOD-PCTCLR,years_HLY-CLOD-PCTCLR,HLY-CLOD-PCTFEW,meas_flag_HLY-CLOD-PCTFEW,comp_flag_HLY-CLOD-PCTFEW,years_HLY-CLOD-PCTFEW,HLY-CLOD-PCTSCT,meas_flag_HLY-CLOD-PCTSCT,comp_flag_HLY-CLOD-PCTSCT,years_HLY-CLOD-PCTSCT,HLY-CLOD-PCTBKN,meas_flag_HLY-CLOD-PCTBKN,comp_flag_HLY-CLOD-PCTBKN,years_HLY-CLOD-PCTBKN,HLY-CLOD-PCTOVC,meas_flag_HLY-CLOD-PCTOVC,comp_flag_HLY-CLOD-PCTOVC,years_HLY-CLOD-PCTOVC,HLY-HIDX-NORMAL,meas_flag_HLY-HIDX-NORMAL,comp_flag_HLY-HIDX-NORMAL,years_HLY-HIDX-NORMAL,HLY-WCHL-NORMAL,meas_flag_HLY-WCHL-NORMAL,comp_flag_HLY-WCHL-NORMAL,years_HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,meas_flag_HLY-WIND-AVGSPD,comp_flag_HLY-WIND-AVGSPD,years_HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,meas_flag_HLY-WIND-PCTCLM,comp_flag_HLY-WIND-PCTCLM,years_HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,meas_flag_HLY-WIND-VCTDIR,comp_flag_HLY-WIND-VCTDIR,years_HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,meas_flag_HLY-WIND-VCTSPD,comp_flag_HLY-WIND-VCTSPD,years_HLY-WIND-VCTSPD,HLY-WIND-1STDIR,meas_flag_HLY-WIND-1STDIR,comp_flag_HLY-WIND-1STDIR,years_HLY-WIND-1STDIR,HLY-WIND-1STPCT,meas_flag_HLY-WIND-1STPCT,comp_flag_HLY-WIND-1STPCT,years_HLY-WIND-1STPCT,HLY-WIND-2NDDIR,meas_flag_HLY-WIND-2NDDIR,comp_flag_HLY-WIND-2NDDIR,years_HLY-WIND-2NDDIR,HLY-WIND-2NDPCT,meas_flag_HLY-WIND-2NDPCT,comp_flag_HLY-WIND-2NDPCT,years_HLY-WIND-2NDPCT
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-12T22:00:00,3,12,22,81.4, ,S,29,78.1, ,S,29,84.6, ,S,29,76.6, ,S,29,74.3, ,S,29,79, ,S,29,1010.5, ,S,28,1007.6, ,S,28,1013, ,S,28,16.4, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,88.9, ,S,29,81.4, ,S,29,7.2, ,S,29,15.6, ,S,29,53, ,S,28,3.1, ,S,28,8, ,S,28,22.4, ,S,28,3, ,S,28,18.7, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-12T23:00:00,3,12,23,81.3, ,S,29,78.4, ,S,29,84.2, ,S,29,76.7, ,S,28,74.3, ,S,28,79, ,S,28,1010.6, ,S,28,1007.6, ,S,28,1013.2, ,S,28,16.3, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,88.6, ,S,28,81.3, ,S,29,7.1, ,S,29,16.1, ,S,29,59, ,S,28,3.4, ,S,28,8, ,S,28,23.1, ,S,28,3, ,S,28,18.8, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T00:00:00,3,13,0,81.1, ,S,29,77.9, ,S,29,84.4, ,S,29,76.6, ,S,28,74.5, ,S,28,79, ,S,28,1010.3, ,S,28,1007.3, ,S,28,1012.9, ,S,28,16.1, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,88.2, ,S,28,81.1, ,S,29,7.1, ,S,29,15.9, ,S,29,60, ,S,27,3.3, ,S,27,8, ,S,27,22.9, ,S,27,3, ,S,27,22.6, ,S,27
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T01:00:00,3,13,1,80.8, ,S,29,77.9, ,S,29,84, ,S,29,76.5, ,S,28,74.1, ,S,28,78.8, ,S,28,1009.8, ,S,28,1006.8, ,S,28,1012.4, ,S,28,15.8, ,S,29,0, ,S,29,2.2, ,S,29,8.4, ,S,29,22.3, ,S,29,35.7, ,S,29,31.4, ,S,29,87.6, ,S,28,80.8, ,S,29,7.1, ,S,29,11.5, ,S,29,48, ,S,29,2.9, ,S,29,8, ,S,29,26.7, ,S,29,3, ,S,29,20.1, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T02:00:00,3,13,2,80.6, ,S,29,77, ,S,29,83.8, ,S,29,76.4, ,S,28,73.9, ,S,28,78.8, ,S,28,1009.2, ,S,28,1006.3, ,S,28,1011.7, ,S,28,15.6, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,87.1, ,S,28,80.6, ,S,29,7.2, ,S,29,13.3, ,S,29,51, ,S,28,3, ,S,28,8, ,S,28,27.2, ,S,28,3, ,S,28,22.3, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T03:00:00,3,13,3,80.2, ,S,29,77, ,S,29,83.7, ,S,29,76.3, ,S,28,73.9, ,S,28,78.8, ,S,28,1008.7, ,S,28,1005.8, ,S,28,1011.2, ,S,28,15.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,86.2, ,S,28,80.2, ,S,29,7, ,S,29,15.9, ,S,29,40, ,S,29,2.7, ,S,29,8, ,S,29,27.8, ,S,29,3, ,S,29,17.4, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T04:00:00,3,13,4,80.1, ,S,29,77, ,S,29,83.7, ,S,29,76.2, ,S,28,73.9, ,S,28,78.4, ,S,28,1008.6, ,S,28,1005.8, ,S,28,1011.2, ,S,28,15.1, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.9, ,S,28,80.1, ,S,29,6.7, ,S,29,20.9, ,S,29,48, ,S,28,2.8, ,S,28,8, ,S,28,26.1, ,S,28,3, ,S,28,19.7, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T05:00:00,3,13,5,80, ,S,29,77, ,S,29,83.8, ,S,29,76.1, ,S,28,73.4, ,S,28,78.6, ,S,28,1008.8, ,S,28,1005.8, ,S,28,1011.3, ,S,28,15, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.8, ,S,28,80, ,S,29,6.9, ,S,29,16.6, ,S,29,47, ,S,28,2.6, ,S,28,8, ,S,28,22.5, ,S,28,3, ,S,28,17.5, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T06:00:00,3,13,6,80, ,S,29,77, ,S,29,83.7, ,S,29,76.2, ,S,28,73.9, ,S,28,78.8, ,S,28,1009.2, ,S,28,1006.1, ,S,28,1011.9, ,S,28,15, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.7, ,S,28,80, ,S,29,7, ,S,29,18.4, ,S,29,62, ,S,28,2.8, ,S,28,8, ,S,28,21.5, ,S,28,3, ,S,28,18.6, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T07:00:00,3,13,7,80.2, ,S,29,77, ,S,29,83.5, ,S,29,76.3, ,S,28,73.9, ,S,28,78.6, ,S,28,1009.6, ,S,28,1006.8, ,S,28,1012.4, ,S,28,15.2, ,S,29,0, ,S,29,1.4, ,S,29,7.1, ,S,29,16.2, ,S,29,40.1, ,S,29,35.2, ,S,29,86.2, ,S,28,80.2, ,S,29,7.4, ,S,29,15.9, ,S,29,55, ,S,29,2.8, ,S,29,8, ,S,29,26.1, ,S,29,3, ,S,29,18.2, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T08:00:00,3,13,8,83, ,S,29,80.1, ,S,29,86, ,S,29,77.4, ,S,28,75, ,S,28,79.7, ,S,28,1010.2, ,S,28,1007.3, ,S,28,1012.9, ,S,28,18, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,92.4, ,S,28,83, ,S,29,7.4, ,S,29,18.4, ,S,29,60, ,S,29,3.9, ,S,29,3, ,S,29,23.3, ,S,29,2, ,S,29,18.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T09:00:00,3,13,9,84.7, ,S,29,81, ,S,29,87.8, ,S,29,77.5, ,S,28,75, ,S,28,80.1, ,S,28,1010.6, ,S,28,1007.8, ,S,28,1013.4, ,S,28,19.7, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,95.6, ,S,28,84.7, ,S,29,9, ,S,29,3.9, ,S,29,69, ,S,29,5.2, ,S,29,3, ,S,29,35.9, ,S,29,2, ,S,29,20.3, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T10:00:00,3,13,10,85.9, ,S,29,82.2, ,S,29,88.7, ,S,29,77.7, ,S,28,75.2, ,S,28,80.2, ,S,28,1010.6, ,S,28,1007.8, ,S,28,1013.2, ,S,28,20.9, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,97.9, ,S,28,85.9, ,S,29,10.1, ,S,29,1.2, ,S,29,73, ,S,29,5.9, ,S,29,3, ,S,29,42.9, ,S,29,2, ,S,29,16, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T11:00:00,3,13,11,86.4, ,S,29,82.6, ,S,29,89.6, ,S,29,77.8, ,S,28,75.2, ,S,28,80.6, ,S,28,1010.3, ,S,28,1007.3, ,S,28,1012.9, ,S,28,21.4, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,98.8, ,S,28,86.4, ,S,29,10.6, ,S,29,0.7, ,S,29,74, ,S,29,5.9, ,S,29,3, ,S,29,40.6, ,S,29,2, ,S,29,15.4, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T12:00:00,3,13,12,86.7, ,S,29,82.6, ,S,29,89.6, ,S,29,77.8, ,S,28,75.2, ,S,28,80.6, ,S,28,1009.9, ,S,28,1007.1, ,S,28,1012.5, ,S,28,21.7, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,99.4, ,S,28,86.7, ,S,29,10.7, ,S,29,1.4, ,S,29,73, ,S,29,5.8, ,S,29,3, ,S,29,42.1, ,S,29,2, ,S,29,15.7, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T13:00:00,3,13,13,86.7, ,S,29,82.9, ,S,29,90, ,S,29,77.7, ,S,28,75, ,S,28,80.1, ,S,28,1009.1, ,S,28,1006.1, ,S,28,1011.9, ,S,28,21.7, ,S,29,0, ,S,29,0.5, ,S,29,3.6, ,S,29,19.5, ,S,29,42.1, ,S,29,34.3, ,S,29,99.1, ,S,28,86.7, ,S,29,11, ,S,29,0.7, ,S,29,71, ,S,29,5.5, ,S,29,3, ,S,29,38.7, ,S,29,2, ,S,29,14.5, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T14:00:00,3,13,14,86.7, ,S,29,82.4, ,S,29,90, ,S,29,77.5, ,S,28,75, ,S,28,80.1, ,S,28,1008.5, ,S,28,1005.8, ,S,28,1011.2, ,S,28,21.7, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,98.8, ,S,28,86.7, ,S,29,10.9, ,S,29,1.2, ,S,29,72, ,S,29,5.4, ,S,29,3, ,S,29,37.5, ,S,29,8, ,S,29,14.9, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T15:00:00,3,13,15,86.4, ,S,29,82.4, ,S,29,89.6, ,S,29,77.4, ,S,28,75, ,S,28,80.1, ,S,28,1008.1, ,S,28,1005.4, ,S,28,1010.8, ,S,28,21.4, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,98.3, ,S,28,86.4, ,S,29,10.7, ,S,29,1.8, ,S,29,72, ,S,29,5.2, ,S,29,3, ,S,29,36.6, ,S,29,4, ,S,29,13.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T16:00:00,3,13,16,85.9, ,S,29,82, ,S,29,89.1, ,S,29,77.2, ,S,28,74.8, ,S,28,79.5, ,S,28,1007.9, ,S,28,1005.2, ,S,28,1010.5, ,S,28,20.9, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,97.1, ,S,28,85.9, ,S,29,10.1, ,S,29,1.4, ,S,29,72, ,S,29,4.8, ,S,29,3, ,S,29,33.8, ,S,29,2, ,S,29,14.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T17:00:00,3,13,17,85.1, ,S,29,81, ,S,29,88, ,S,29,76.9, ,S,28,74.3, ,S,28,79.2, ,S,28,1008, ,S,28,1005.2, ,S,28,1010.7, ,S,28,20.1, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,95.6, ,S,28,85.1, ,S,29,9.6, ,S,29,1.8, ,S,29,66, ,S,29,4.6, ,S,29,3, ,S,29,34.4, ,S,29,2, ,S,29,14.3, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T18:00:00,3,13,18,84.2, ,S,29,80.6, ,S,29,86.7, ,S,29,76.7, ,S,28,73.9, ,S,28,79, ,S,28,1008.4, ,S,28,1005.6, ,S,28,1011, ,S,28,19.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,93.8, ,S,28,84.2, ,S,29,9, ,S,29,3.5, ,S,29,68, ,S,29,4.5, ,S,29,3, ,S,29,29.7, ,S,29,2, ,S,29,17.2, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T19:00:00,3,13,19,83, ,S,29,80.1, ,S,29,85.5, ,S,29,76.7, ,S,28,73.9, ,S,28,79, ,S,28,1009.1, ,S,28,1006.4, ,S,28,1011.7, ,S,28,18, ,S,29,0, ,S,29,1.2, ,S,29,5, ,S,29,17.2, ,S,29,39.1, ,S,29,37.5, ,S,29,91.8, ,S,28,83, ,S,29,8.1, ,S,29,7.1, ,S,29,55, ,S,29,3.7, ,S,29,3, ,S,29,23.3, ,S,29,8, ,S,29,18.6, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T20:00:00,3,13,20,82.2, ,S,29,79, ,S,29,84.9, ,S,29,76.8, ,S,28,74.1, ,S,28,79, ,S,28,1009.7, ,S,28,1006.9, ,S,28,1012.2, ,S,28,17.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,90.5, ,S,28,82.2, ,S,29,7.3, ,S,29,12.7, ,S,29,58, ,S,29,3.2, ,S,29,8, ,S,29,20.1, ,S,29,3, ,S,29,19.7, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T21:00:00,3,13,21,81.8, ,S,29,78.8, ,S,29,84.7, ,S,29,76.7, ,S,28,74.5, ,S,28,78.8, ,S,28,1010.2, ,S,28,1007.5, ,S,28,1012.7, ,S,28,16.8, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,89.6, ,S,28,81.8, ,S,29,7.1, ,S,29,14.7, ,S,29,59, ,S,28,3.1, ,S,28,8, ,S,28,25.9, ,S,28,3, ,S,28,21.5, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T22:00:00,3,13,22,81.4, ,S,29,78.1, ,S,29,84.6, ,S,29,76.6, ,S,28,74.3, ,S,28,79, ,S,28,1010.6, ,S,28,1007.8, ,S,28,1013, ,S,28,16.4, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,88.9, ,S,29,81.4, ,S,29,7.2, ,S,29,15, ,S,29,54, ,S,28,3.2, ,S,28,8, ,S,28,21.4, ,S,28,3, ,S,28,19.2, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-13T23:00:00,3,13,23,81.3, ,S,29,78.6, ,S,29,84.2, ,S,29,76.7, ,S,28,74.1, ,S,28,79, ,S,28,1010.6, ,S,28,1007.8, ,S,28,1013.2, ,S,28,16.3, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,88.6, ,S,28,81.3, ,S,29,7.2, ,S,29,15.9, ,S,29,61, ,S,28,3.5, ,S,28,8, ,S,28,22.8, ,S,28,3, ,S,28,19.4, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T00:00:00,3,14,0,81, ,S,29,77.9, ,S,29,84.4, ,S,29,76.6, ,S,28,74.3, ,S,28,79, ,S,28,1010.3, ,S,28,1007.5, ,S,28,1012.9, ,S,28,16, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,88.1, ,S,28,81, ,S,29,6.9, ,S,29,16.3, ,S,29,62, ,S,27,3.3, ,S,27,3, ,S,27,23.4, ,S,27,8, ,S,27,22.1, ,S,27
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T01:00:00,3,14,1,80.7, ,S,29,77.7, ,S,29,84, ,S,29,76.5, ,S,28,73.9, ,S,28,78.8, ,S,28,1009.8, ,S,28,1006.9, ,S,28,1012.4, ,S,28,15.7, ,S,29,0, ,S,29,2.2, ,S,29,8.9, ,S,29,22.5, ,S,29,34.7, ,S,29,31.8, ,S,29,87.4, ,S,28,80.7, ,S,29,7, ,S,29,13.1, ,S,29,48, ,S,29,2.8, ,S,29,8, ,S,29,27.2, ,S,29,3, ,S,29,19.5, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T02:00:00,3,14,2,80.4, ,S,29,77, ,S,29,83.7, ,S,29,76.4, ,S,28,73.9, ,S,28,78.8, ,S,28,1009.3, ,S,28,1006.4, ,S,28,1011.9, ,S,28,15.4, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,86.8, ,S,28,80.4, ,S,29,7, ,S,29,14.9, ,S,29,53, ,S,28,3, ,S,28,8, ,S,28,26.4, ,S,28,3, ,S,28,22, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T03:00:00,3,14,3,80.1, ,S,29,77, ,S,29,83.5, ,S,29,76.2, ,S,28,73.9, ,S,28,78.8, ,S,28,1008.8, ,S,28,1005.9, ,S,28,1011.3, ,S,28,15.1, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,86, ,S,28,80.1, ,S,29,6.8, ,S,29,17.5, ,S,29,43, ,S,28,2.6, ,S,28,8, ,S,28,27, ,S,28,3, ,S,28,16.5, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T04:00:00,3,14,4,79.9, ,S,29,77, ,S,29,83.5, ,S,29,76.1, ,S,28,73.9, ,S,28,78.4, ,S,28,1008.6, ,S,28,1005.8, ,S,28,1011.2, ,S,28,14.9, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.6, ,S,28,79.9, ,S,29,6.5, ,S,29,21.4, ,S,29,50, ,S,28,2.5, ,S,28,8, ,S,28,26.7, ,S,28,3, ,S,28,19.4, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T05:00:00,3,14,5,79.9, ,S,29,76.8, ,S,29,83.7, ,S,29,76.1, ,S,28,73.4, ,S,28,78.6, ,S,28,1008.8, ,S,28,1005.9, ,S,28,1011.5, ,S,28,14.9, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.5, ,S,28,79.9, ,S,29,6.7, ,S,29,17.9, ,S,29,50, ,S,28,2.5, ,S,28,8, ,S,28,21.3, ,S,28,3, ,S,28,17.3, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T06:00:00,3,14,6,79.8, ,S,29,77, ,S,29,83.5, ,S,29,76.1, ,S,28,73.9, ,S,28,78.8, ,S,28,1009.2, ,S,28,1006.3, ,S,28,1012, ,S,28,14.8, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.5, ,S,28,79.8, ,S,29,6.8, ,S,29,18.9, ,S,29,64, ,S,28,2.7, ,S,28,8, ,S,28,22.7, ,S,28,3, ,S,28,17.9, ,S,28
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T07:00:00,3,14,7,80.1, ,S,29,77, ,S,29,83.5, ,S,29,76.3, ,S,28,73.9, ,S,28,78.6, ,S,28,1009.7, ,S,28,1006.8, ,S,28,1012.4, ,S,28,15.1, ,S,29,0, ,S,29,1.4, ,S,29,7.4, ,S,29,16.9, ,S,29,39.7, ,S,29,34.7, ,S,29,86, ,S,28,80.1, ,S,29,7.2, ,S,29,16.6, ,S,29,57, ,S,29,2.7, ,S,29,8, ,S,29,25.9, ,S,29,3, ,S,29,17.7, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T08:00:00,3,14,8,82.9, ,S,29,80.1, ,S,29,86, ,S,29,77.4, ,S,28,75, ,S,28,79.7, ,S,28,1010.3, ,S,28,1007.5, ,S,28,1012.9, ,S,28,17.9, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,92.3, ,S,28,82.9, ,S,29,7.2, ,S,29,18.4, ,S,29,63, ,S,29,3.8, ,S,29,3, ,S,29,22.8, ,S,29,2, ,S,29,19.5, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T09:00:00,3,14,9,84.7, ,S,29,81, ,S,29,87.8, ,S,29,77.5, ,S,28,75, ,S,28,80.1, ,S,28,1010.7, ,S,28,1008, ,S,28,1013.4, ,S,28,19.7, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,95.7, ,S,28,84.7, ,S,29,8.9, ,S,29,3.4, ,S,29,71, ,S,29,5.2, ,S,29,3, ,S,29,35.3, ,S,29,2, ,S,29,22.4, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T10:00:00,3,14,10,85.9, ,S,29,82.4, ,S,29,88.7, ,S,29,77.7, ,S,28,75, ,S,28,80.1, ,S,28,1010.7, ,S,28,1007.8, ,S,28,1013.2, ,S,28,20.9, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,97.8, ,S,28,85.9, ,S,29,9.8, ,S,29,1.8, ,S,29,75, ,S,29,5.9, ,S,29,3, ,S,29,43.7, ,S,29,2, ,S,29,16.3, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,03-14T11:00:00,3,14,11,86.4, ,S,29,82.6, ,S,29,89.6, ,S,29,77.8, ,S,28,75.2, ,S,28,80.4, ,S,28,1010.4, ,S,28,1007.6, ,S,28,1013, ,S,28,21.4, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,98.8, ,S,28,86.4, ,S,29,10.4, ,S,29,1.2, ,S,29,78, ,S,29,5.9, ,S,29,3, ,S,29,41.7, ,S,29,2, ,S,29,15.2, ,S,29
